feature,iteration,rf_rank,permutation_rank,combined_rank,selected
star_density_5p,59,86.0,161.0,123.5,False
star_density_middle,59,103.0,161.0,132.0,False
star_density_3p,59,58.0,161.0,109.5,False
slash_mod_first_position,59,49.0,161.0,105.0,False
slash_mod_last_position,59,75.0,161.0,118.0,False
slash_mod_mean_position,59,53.0,161.0,107.0,False
slash_mod_position_std,59,121.0,161.0,141.0,False
slash_mod_first_fraction,59,60.0,161.0,110.5,False
slash_mod_last_fraction,59,50.0,161.0,105.5,False
slash_mod_mean_fraction,59,74.0,161.0,117.5,False
slash_mod_span_fraction,59,141.5,161.0,151.25,False
slash_mod_count_5p,59,141.5,161.0,151.25,False
slash_mod_count_middle,59,76.0,161.0,118.5,False
slash_mod_count_3p,59,108.0,161.0,134.5,False
slash_mod_density_5p,59,118.0,161.0,139.5,False
slash_mod_density_middle,59,64.0,161.0,112.5,False
slash_mod_density_3p,59,109.0,161.0,135.0,False
methyl_first_position,59,119.0,161.0,140.0,False
methyl_last_position,59,68.0,161.0,114.5,False
methyl_mean_position,59,67.0,161.0,114.0,False
methyl_position_std,59,12.0,19.0,15.5,True
methyl_first_fraction,59,141.5,161.0,151.25,False
methyl_last_fraction,59,116.0,161.0,138.5,False
methyl_mean_fraction,59,54.0,161.0,107.5,False
